run_id,behaviour,N_a,sigma,herd_idx,M,rep,min_sep,herd_seed,pso_seed,V1,V2,V3,minV,per_animal_min_mean,per_animal_min_p10,Omega,Delta,Lambda_dist,Lambda_idle,convergence_iter,poses,status,t_solve
grazing_N50_s90_h9_M4_r1_ms2.5,grazing,50,90.0,9,4,1,2.5,3862569603926094838,3761433287017825199,0.96,0.8,0.62,0.62,0.5,0.0,0.0762903640512229,0.0762903640512229,1.0,1.0,100,"[[-123.60924530029297, 30.0, 134.0541534423828, 82.19950314104409, -23.48314733062692], [53.84486389160156, 45.0, -81.58511352539062, 232.98270486711363, -47.92039284701903], [12.23682975769043, 60.0, 23.711740493774414, 218.1427794546635, -49.938254769487024], [134.20411682128906, 75.0, -36.39224624633789, 175.7051003601707, -59.82177388479241]]",ok,18.0069580078125
grazing_N50_s90_h9_M4_r2_ms2.5,grazing,50,90.0,9,4,2,2.5,3862569603926094838,7935405846979096401,1.0,0.64,0.72,0.64,0.36,0.0,0.0505088629222388,0.0505088629222388,1.0,1.0,100,"[[73.69009399414062, 30.0, 184.90538024902344, 70.27669438355149, -28.212676549827], [-272.7472839355469, 45.0, -32.033260345458984, 359.9978035151072, -3.3962957336201107], [-2.9845731258392334, 60.0, 18.331579208374023, 233.83255561931762, -52.97416630912528], [39.92532730102539, 75.0, -59.681861877441406, 303.06298660764827, -57.97097669089221]]",ok,19.326075077056885
grazing_N50_s90_h9_M4_r3_ms2.5,grazing,50,90.0,9,4,3,2.5,3862569603926094838,86337690533584112,0.88,0.4,0.56,0.4,0.12,0.0,0.0628561481594757,0.0628561481594757,1.0,1.0,100,"[[1.1413662433624268, 30.0, 215.40765380859375, 163.95775256112773, -29.962044615962174], [-24.757814407348633, 45.0, -29.85650062561035, 360.0, -33.80098981939295], [-106.29851531982422, 60.0, 31.355958938598633, 256.9621263273384, -59.54515229509743], [-53.970211029052734, 75.0, 56.7470588684082, 360.0, -70.39634399553087]]",ok,17.712746620178223
grazing_N50_s90_h9_M4_r4_ms2.5,grazing,50,90.0,9,4,4,2.5,3862569603926094838,7101252911273145604,0.96,0.62,0.56,0.56,0.24,0.0,0.0715003807874121,0.0715003807874121,1.0,1.0,99,"[[-63.834449768066406, 30.0, 120.5961685180664, 57.361255673235256, -23.080857984737488], [-29.391643524169922, 45.0, -30.749515533447266, 16.700485739924442, -36.25899122525533], [-124.02863311767578, 60.0, 115.83570861816406, 80.47586658527625, -48.419116069385275], [5.219066619873047, 75.0, 62.768272399902344, 158.38825168919888, -59.20521427992708]]",ok,18.44495916366577
grazing_N50_s90_h9_M5_r0_ms2.5,grazing,50,90.0,9,5,0,2.5,3862569603926094838,5627285475455615138,1.0,0.66,0.82,0.66,0.48,0.0,0.0888872233712063,0.0888872233712063,1.0,1.0,100,"[[-52.12637710571289, 30.0, -162.1573486328125, 301.77240832279574, -26.474283179367987], [145.00660705566406, 45.0, -108.98593139648438, 219.88218246372904, -45.903287418260824], [17.55561637878418, 60.0, -1.174059510231018, 27.445133599287214, -52.23049270038517], [-7.820766925811768, 75.0, 30.37041664123535, 228.6013941909431, -66.53135092061537], [-104.10128784179688, 90.0, 43.907127380371094, 240.93427620879615, -75.31163615960394]]",ok,21.70882678031921
grazing_N50_s90_h9_M5_r1_ms2.5,grazing,50,90.0,9,5,1,2.5,3862569603926094838,6791279019443995357,1.0,0.46,0.66,0.46,0.16,0.0,0.0602279163439146,0.0602279163439146,1.0,1.0,100,"[[-238.76426696777344, 30.0, 73.30712890625, 360.0, -29.699788068684377], [8.063950538635254, 45.0, -169.0904083251953, 315.85380268250674, -42.38745700566282], [57.14896774291992, 60.0, 108.03510284423828, 352.3730601726997, -60.36810059072886], [-125.9342041015625, 75.0, -91.34037780761719, 360.0, -74.14926665205897], [8.835057258605957, 90.0, -61.42410659790039, 38.9221796657759, -89.99]]",ok,21.71613335609436
grazing_N50_s90_h9_M5_r2_ms2.5,grazing,50,90.0,9,5,2,2.5,3862569603926094838,1716937557624513996,0.96,0.46,0.58,0.46,0.1,0.0,0.0784347789413534,0.0784347789413534,1.0,1.0,100,"[[-128.40335083007812, 30.0, 131.7954864501953, 77.92376436213277, -23.841627262928657], [-20.072433471679688, 45.0, -153.2335205078125, 341.1741072476762, -38.590830979700286], [81.35598754882812, 60.0, -105.6783447265625, 316.86459759625234, -53.21147107409977], [47.65770721435547, 75.0, 109.88941192626953, 359.99822337984955, -59.38967388612354], [3.9211535453796387, 90.0, -29.1752986907959, 33.06339962755021, -71.1860739013785]]",ok,21.79279351234436
grazing_N50_s90_h9_M5_r3_ms2.5,grazing,50,90.0,9,5,3,2.5,3862569603926094838,5173453068684747187,0.98,0.82,0.86,0.82,0.7,0.0,0.0820001789264998,0.0820001789264998,1.0,1.0,100,"[[-77.5672836303711, 30.0, 137.76539611816406, 116.34669814337856, -27.58089000453609], [153.42459106445312, 45.0, -114.96095275878906, 218.35370948108442, -39.969205457923806], [-141.49551391601562, 60.0, 104.9738998413086, 76.21629657296877, -45.32961084227638], [108.13375854492188, 75.0, -42.02000427246094, 201.56640074246442, -54.72273148918562], [-55.2111930847168, 90.0, 53.04827117919922, 357.2711921688778, -72.52102250381512]]",ok,22.833672046661377
grazing_N50_s90_h9_M5_r4_ms2.5,grazing,50,90.0,9,5,4,2.5,3862569603926094838,7641180411144908187,0.96,0.52,0.48,0.48,0.08,0.0,0.0732027091694187,0.0732027091694187,1.0,1.0,99,"[[-100.95899200439453, 30.0, -184.38919067382812, 217.872157537614, -29.985809235977523], [127.80852508544922, 45.0, -18.236303329467773, 177.95174092713182, -35.38239382194911], [151.29922485351562, 60.0, -105.08621215820312, 211.63478085225043, -51.893887368689384], [-89.70281982421875, 75.0, -122.9857406616211, 244.66399978440762, -65.0043006164879], [-21.945816040039062, 90.0, 31.697935104370117, 238.0992011213976, -75.79252926666693]]",ok,22.49998140335083
grazing_N50_s90_h9_M6_r0_ms2.5,grazing,50,90.0,9,6,0,2.5,3862569603926094838,941889848125987486,1.0,0.52,0.62,0.52,0.16,0.0,0.0718605022512579,0.0718605022512579,1.0,1.0,100,"[[-234.62254333496094, 30.0, 53.08464431762695, 0.5317409203505109, -17.542848914018727], [-72.75037384033203, 45.0, 111.96680450439453, 131.66095619050543, -36.0601542169068], [-51.00389099121094, 60.0, 80.38523864746094, 47.09463805467812, -58.357311334042905], [-97.70133209228516, 75.0, -104.23500061035156, 132.62898401688327, -48.809579088221696], [29.601482391357422, 90.0, -20.176502227783203, 360.0, -68.46306886418866], [-59.35139846801758, 105.0, -67.80789947509766, 92.30311470982767, -89.1384542272847]]",ok,24.02138042449951
grazing_N50_s90_h9_M6_r1_ms2.5,grazing,50,90.0,9,6,1,2.5,3862569603926094838,7681001281093040482,1.0,0.86,0.88,0.86,0.74,0.0,0.0774833638153952,0.077518679842582,0.999544419135381,1.0,100,"[[-125.03211975097656, 30.0, 133.36215209960938, 80.8770496681737, -23.520799707811857], [-238.98204040527344, 45.0, -72.37142944335938, 358.1666212758166, -13.127962086835447], [101.05862426757812, 60.0, -39.1694221496582, 201.3980430685841, -52.96672430064045], [-22.543365478515625, 75.0, 57.14262390136719, 193.21926689809246, -86.32765500364131], [26.162940979003906, 90.0, 22.629467010498047, 44.680258961186304, -44.546354287080135], [128.88897705078125, 105.0, 98.68428802490234, 199.9165319949019, -68.86155305683802]]",ok,24.09407329559326
grazing_N50_s90_h9_M6_r2_ms2.5,grazing,50,90.0,9,6,2,2.5,3862569603926094838,7692595244093325620,0.98,0.88,0.78,0.78,0.66,0.0,0.0778201556678638,0.0778201556678638,1.0,1.0,99,"[[-117.63578033447266, 30.0, 140.72293090820312, 85.91151909558003, -21.29058673610483], [170.63966369628906, 45.0, -96.96159362792969, 204.15116590883062, -35.16761942076347], [-84.04662322998047, 60.0, 5.714528560638428, 232.09098933384286, -40.11283023980713], [51.22976303100586, 75.0, -61.64980697631836, 284.3280479681517, -70.69560338721779], [104.39369201660156, 90.0, 133.44357299804688, 132.9769673063616, -78.80928165666266], [-8.45185375213623, 105.0, 71.54314422607422, 146.76916253232673, -74.22809808732353]]",ok,23.439297676086422
grazing_N50_s90_h9_M6_r3_ms2.5,grazing,50,90.0,9,6,3,2.5,3862569603926094838,3124926848018026389,1.0,0.8,0.8,0.8,0.6,0.0,0.0861621491706299,0.0861621491706299,1.0,1.0,100,"[[-5.950320243835449, 30.0, -174.86781311035156, 317.68291417325855, -23.53368715100561], [-144.93006896972656, 45.0, 110.6119613647461, 67.33859090791391, -38.99331432548384], [59.11772918701172, 60.0, -21.445556640625, 89.69057193575381, -89.00294885689141], [-23.6186466217041, 75.0, 102.7669906616211, 92.81232620178835, -56.97094858573315], [-26.301969528198242, 90.0, -39.349769592285156, 32.207181353166675, -65.25266569577471], [93.4004135131836, 105.0, 23.14425277709961, 199.4388688887986, -67.26655731949889]]",ok,24.239863634109497
grazing_N50_s90_h9_M6_r4_ms2.5,grazing,50,90.0,9,6,4,2.5,3862569603926094838,3273004371702964683,1.0,0.7,0.84,0.7,0.54,0.0,0.0707434181086471,0.0707434181086471,1.0,1.0,100,"[[298.3194885253906, 30.0, -278.3580322265625, 214.5563087923294, -37.31688851039059], [-80.82038116455078, 45.0, 7.079395294189453, 318.56371110303695, -37.17249499480374], [90.33484649658203, 60.0, 21.848628997802734, 241.28520770457393, -57.678240973749205], [-115.89850616455078, 75.0, 40.160926818847656, 242.34274803909648, -73.0143914719239], [-20.92421531677246, 90.0, -35.281272888183594, 24.92015566352624, -64.34949024550805], [97.50570678710938, 105.0, -23.266921997070312, 184.85846972380472, -72.86312758547407]]",ok,24.85669183731079
grazing_N50_s90_h9_M7_r0_ms2.5,grazing,50,90.0,9,7,0,2.5,3862569603926094838,6814599952357391897,1.0,0.62,0.86,0.62,0.48,0.0,0.0734896962727509,0.0734896962727509,1.0,1.0,100,"[[6.41646671295166, 30.0, -182.416259765625, 305.8574656697379, -24.4947050957729], [-189.66432189941406, 45.0, -175.57127380371094, 334.1355878978263, -40.353180726296145], [102.77552032470703, 60.0, -52.084171295166016, 213.8288265129583, -48.56985219691042], [71.0439224243164, 75.0, 19.39497947692871, 224.09856311494255, -70.53392865927158], [-12.019485473632812, 90.0, 43.43559265136719, 213.06750364652746, -76.65174588412282], [185.68936157226562, 105.0, -77.5835189819336, 279.6953685762011, -15.587805784983303], [37.68351745605469, 120.0, 70.72042846679688, 261.59132265278225, -47.00788609871684]]",ok,28.43738079071045
grazing_N50_s90_h9_M7_r1_ms2.5,grazing,50,90.0,9,7,1,2.5,3862569603926094838,3344348943363425464,1.0,0.92,0.94,0.92,0.86,0.0,0.074895510139147,0.074895510139147,1.0,1.0,100,"[[-15.163105964660645, 30.0, -162.95578002929688, 331.6366612954417, -24.800212344240606], [-31.366191864013672, 45.0, -167.92478942871094, 280.7117017414474, -37.71037080532708], [118.1449966430664, 60.0, -25.027456283569336, 184.4003609632505, -46.6757241966021], [-147.22320556640625, 75.0, 86.09246826171875, 48.265928775010046, -63.82087669292412], [57.60950469970703, 90.0, 64.46697998046875, 90.31365087857941, -46.56853170270256], [-306.21685791015625, 105.0, -54.33393478393555, 332.873711535705, -34.145454246472546], [-29.04486656188965, 120.0, 57.107967376708984, 207.38376582467512, -89.99]]",ok,28.413522720336918
grazing_N50_s90_h9_M7_r2_ms2.5,grazing,50,90.0,9,7,2,2.5,3862569603926094838,7730320114943461284,1.0,0.66,0.8,0.66,0.48,0.0,0.0744793741465721,0.0744793741465721,1.0,1.0,100,"[[-35.36051559448242, 30.0, -164.60389709472656, 285.57710851528685, -28.280066464989623], [32.284385681152344, 45.0, 128.63502502441406, 130.93429510475087, -26.852469936877824], [113.59661865234375, 60.0, -75.40189361572266, 93.87627616469553, -89.99], [-121.52818298339844, 75.0, 19.608915328979492, 278.60472939123486, -58.42674237488296], [29.71278953552246, 90.0, -19.45635223388672, 360.0, -68.70656803648788], [-186.3401336669922, 105.0, 73.20123291015625, 359.9222559770507, -89.99], [-132.3026885986328, 120.0, 108.03164672851562, 200.93083535853867, -75.49370559040145]]",ok,27.346118450164795
grazing_N50_s90_h9_M7_r3_ms2.5,grazing,50,90.0,9,7,3,2.5,3862569603926094838,3769598681088022507,1.0,0.86,0.72,0.72,0.6,0.0,0.0779408982766418,0.0779408982766418,1.0,1.0,100,"[[239.25563049316406, 30.0, -52.017250061035156, 116.93164626243205, -22.46218643186842], [-113.97857666015625, 45.0, 130.28875732421875, 89.22424979118466, -33.79257479157068], [1.4132018089294434, 60.0, 33.73948287963867, 216.42821400429003, -58.52131983065683], [96.86770629882812, 75.0, -29.24271011352539, 191.7256192906757, -63.04310474605172], [0.5845956206321716, 90.0, -21.21684455871582, 43.892220680803646, -65.91525486003789], [-52.17209243774414, 105.0, 295.11962890625, 16.137103413760414, -23.284250508089073], [95.23014068603516, 120.0, 113.4691390991211, 227.40541604479853, -89.38149948155178]]",ok,27.630393981933597
grazing_N50_s90_h9_M7_r4_ms2.5,grazing,50,90.0,9,7,4,2.5,3862569603926094838,8414931362923415540,1.0,0.84,0.96,0.84,0.82,0.0,0.1003067186286513,0.1003067186286513,1.0,1.0,100,"[[-4.469590187072754, 30.0, -175.6543426513672, 317.00362808066274, -24.883149791103424], [-145.73294067382812, 45.0, 112.2297592163086, 64.87694703094697, -38.22840522219687], [101.77105712890625, 60.0, -45.69121170043945, 211.62554974507094, -51.25700676172247], [158.41917419433594, 75.0, -87.3102035522461, 192.92371854737672, -57.75027320156151], [-51.73972702026367, 90.0, 68.39856719970703, 35.70599360968568, -72.88951391241363], [-8.393366813659668, 105.0, -61.08039855957031, 359.9755199527876, -80.64622662304268], [-117.03862762451172, 120.0, -72.56059265136719, 56.51929381693876, -79.35588066640689]]",ok,29.07524275779724
grazing_N50_s90_h9_M8_r0_ms2.5,grazing,50,90.0,9,8,0,2.5,3862569603926094838,3681221031202425019,1.0,0.74,0.74,0.74,0.5,0.0,0.0766961274131216,0.0766961274131216,1.0,1.0,100,"[[-195.2941131591797, 30.0, 223.91073608398438, 360.0, -4.693812278512165], [127.90731811523438, 45.0, -11.498870849609375, 171.25025973964986, -33.34249011685445], [45.3653678894043, 60.0, -127.96087646484375, 13.939993080402335, -89.99], [-93.88323211669922, 75.0, 12.480958938598633, 246.62435078926205, -53.03349099742884], [110.33423614501953, 90.0, -92.10637664794922, 274.32766925742, -80.91482093775693], [118.33628845214844, 105.0, 86.20899200439453, 224.03237180808742, -70.0720938568723], [-1.6397643089294434, 120.0, 43.95024490356445, 183.65998078973567, -73.92720094647318], [-31.54157829284668, 135.0, 92.7358627319336, 360.0, -71.27771589896864]]",ok,29.810786724090576
grazing_N50_s90_h9_M8_r1_ms2.5,grazing,50,90.0,9,8,1,2.5,3862569603926094838,6080267205373604113,1.0,0.5,0.68,0.5,0.22,0.0,0.0791510012816616,0.0791510012816616,1.0,1.0,100,"[[4.766361713409424, 30.0, -308.35906982421875, 320.8138770257065, -36.83659095446527], [14.28292179107666, 45.0, 12.966690063476562, 33.20605965549802, -36.58972146153378], [-68.07391357421875, 60.0, 91.73157501220703, 127.02346115474843, -48.751117162464965], [-57.47799301147461, 75.0, 37.57948684692383, 323.2077714443491, -62.250019819542196], [-71.0657730102539, 90.0, -76.17034149169922, 329.6653983268584, -81.36655700980424], [48.86656188964844, 105.0, 66.16360473632812, 345.01629393865295, -89.97757321204844], [-60.94716262817383, 120.0, 8.794144630432129, 356.6406458223088, -77.31607004939882], [77.5285873413086, 135.0, 112.00366973876953, 355.8404647838035, -84.20967156287797]]",ok,32.17307090759277
grazing_N50_s90_h9_M8_r2_ms2.5,grazing,50,90.0,9,8,2,2.5,3862569603926094838,7073458182642163985,1.0,0.86,0.88,0.86,0.74,0.0,0.0887371017280346,0.0887371017280346,1.0,1.0,100,"[[162.68942260742188, 30.0, -111.08114624023438, 214.8477920926483, -25.863900003929633], [100.08203887939453, 45.0, -140.90106201171875, 188.00330851179535, -37.26434676253935], [32.66166687011719, 60.0, -31.83226776123047, 340.2558519850854, -60.122609089452396], [48.080528259277344, 75.0, -82.73118591308594, 209.11854707661965, -59.23844734391443], [-78.48090362548828, 90.0, 31.576120376586914, 211.37122698171572, -57.43600477957886], [-8.097685813903809, 105.0, 253.39837646484375, 130.98263738247294, -57.5918316169586], [61.010684967041016, 120.0, 72.33753967285156, 115.37410102588326, -83.3383342504031], [-53.41364288330078, 135.0, 58.22475814819336, 360.0, -79.65742736511048]]",ok,30.220947265625
grazing_N50_s90_h9_M8_r3_ms2.5,grazing,50,90.0,9,8,3,2.5,3862569603926094838,9052513097238330856,1.0,0.8,0.96,0.8,0.76,0.0,0.0794350702530746,0.0795179068590066,0.9989582647581644,1.0,100,"[[222.69557189941406, 30.0, -73.98529815673828, 209.87312920769344, -25.187014431598616], [-45.27756881713867, 45.0, -141.7829132080078, 0.3723842020507791, -29.268813184305255], [-4.08332633972168, 60.0, 12.287379264831543, 241.69732972566496, -50.82670494474106], [-110.51925659179688, 75.0, 98.68146514892578, 97.53306585686921, -63.58193488434123], [-20.227611541748047, 90.0, -58.63398361206055, 357.6387835036654, -71.54972642353654], [90.35272216796875, 105.0, -27.76498031616211, 190.59472360924133, -72.26924025211932], [-35.723934173583984, 120.0, -164.74606323242188, 270.38635665832817, -57.50439547720165], [-252.3607635498047, 135.0, 160.45877075195312, 155.37710003288913, -85.05684650500244]]",ok,30.27134203910828
grazing_N50_s90_h9_M8_r4_ms2.5,grazing,50,90.0,9,8,4,2.5,3862569603926094838,5536871204250979090,0.98,0.96,0.94,0.94,0.92,1.0,0.0782072821833828,0.0782072821833828,1.0,1.0,100,"[[308.35906982421875, 30.0, 121.85526275634766, 119.00944701992465, -8.93116829446626], [-111.62078857421875, 45.0, 125.1044692993164, 92.55377591214945, -37.12971709537137], [1.3112964630126953, 60.0, -22.580440521240234, 360.0, -46.22797175956032], [25.459308624267578, 75.0, -189.4945526123047, 289.3061556856302, -53.78497538424852], [-26.59539222717285, 90.0, 57.96597671508789, 359.2134564360829, -89.99], [150.0799560546875, 105.0, -92.83900451660156, 201.53916924013723, -68.61940155049835], [-276.3418884277344, 120.0, -88.06200408935547, 10.328805001397264, -72.12220956131226], [-66.56700897216797, 135.0, -64.14847564697266, 0.0, -89.99]]",ok,31.118685722351078
grazing_N50_s90_h9_M9_r0_ms2.5,grazing,50,90.0,9,9,0,2.5,3862569603926094838,8908869802886028072,1.0,0.94,0.9,0.9,0.84,0.0,0.0772699576440986,0.0772699576440986,1.0,1.0,100,"[[-300.95947265625, 30.0, 292.6199035644531, 17.14928012175567, -44.45540856716932], [132.3408966064453, 45.0, 156.7100830078125, 133.23631115395725, -36.612101868303554], [107.56751251220703, 60.0, -3.235598087310791, 158.27798428863392, -52.685243896569396], [-107.26707458496094, 75.0, 14.777438163757324, 249.64481940145436, -57.01067723630123], [-22.587135314941406, 90.0, 82.63400268554688, 101.07465818206695, -72.49343760651422], [19.11709976196289, 105.0, 50.03142547607422, 0.0, -71.34667412672334], [-8.228015899658203, 120.0, -15.156771659851074, 44.53640426029713, -67.0459040440737], [87.9063491821289, 135.0, -75.82858276367188, 0.06054164314005831, -78.97337688071967], [-139.00454711914062, 150.0, -101.28581237792969, 300.7355000295354, -89.99]]",ok,33.2748441696167
grazing_N50_s90_h9_M9_r1_ms2.5,grazing,50,90.0,9,9,1,2.5,3862569603926094838,8423001582399294680,1.0,0.86,0.78,0.78,0.66,0.0,0.0762464040105219,0.0762464040105219,1.0,1.0,100,"[[-45.48337936401367, 30.0, 149.02037048339844, 266.3175490789334, -29.915065613614267], [-182.42608642578125, 45.0, 28.837533950805664, 340.7867084698389, -35.81153421495276], [101.33189392089844, 60.0, -55.92368698120117, 218.1643897291726, -47.94971607312259], [-34.06515121459961, 75.0, 58.051353454589844, 338.26865720795143, -83.32942595013134], [-63.94704818725586, 90.0, 109.288330078125, 149.41910724992377, -62.90186127459328], [66.5512466430664, 105.0, 17.188142776489258, 234.6930324356969, -76.71516391562182], [61.66185760498047, 120.0, 13.328896522521973, 297.45753611399414, -21.73580542174589], [132.17079162597656, 135.0, 61.89480972290039, 246.62318639972338, -58.367870364009114], [18.554283142089844, 150.0, 229.7800750732422, 123.55184089431765, -15.687636958383264]]",ok,33.525538206100464
